gen.id	name	id
AT1G35510	growth	GO:0040007
AT1G35510	cell wall biogenesis	GO:0042546
AT1G35510	regulation of cellular component organization	GO:0051128
AT1G35510	plant-type cell wall organization or biogenesis	GO:0071669
AT1G35530	double-strand break repair via homologous recombination	GO:0000724
AT1G35530	DNA repair	GO:0006281
AT1G35530	interstrand cross-link repair	GO:0036297
AT1G35530	double-strand break repair via synthesis-dependent strand annealing	GO:0045003
AT1G35530	negative regulation of reciprocal meiotic recombination	GO:0045128
AT1G35530	meiotic cell cycle	GO:0051321
AT1G35530	replication fork reversal	GO:0071932
AT1G35560	regulation of DNA-templated transcription	GO:0006355
AT1G35560	regulation of timing of transition from vegetative to reproductive phase	GO:0048510
AT1G35580	carbohydrate metabolic process	GO:0005975
AT1G35580	sucrose catabolic process	GO:0005987
AT1G35580	cellular amino acid metabolic process	GO:0006520
AT1G35580	protein hexamerization	GO:0034214
AT1G35580	response to hydrogen peroxide	GO:0042542
AT1G35580	root development	GO:0048364
AT1G35620	protein folding	GO:0006457
AT1G35620	response to endoplasmic reticulum stress	GO:0034976
AT1G35625	ubiquitin-dependent protein catabolic process	GO:0006511
AT1G35630	ubiquitin-dependent protein catabolic process	GO:0006511
AT1G35660	response to temperature stimulus	GO:0009266
AT1G35660	histone modification	GO:0016570
AT1G35660	negative regulation of DNA-templated transcription	GO:0045892
AT1G35660	positive regulation of DNA-templated transcription	GO:0045893
AT1G35670	protein phosphorylation	GO:0006468
AT1G35670	positive regulation of abscisic acid-activated signaling pathway	GO:0009789
AT1G35670	peptidyl-serine phosphorylation	GO:0018105
AT1G35670	intracellular signal transduction	GO:0035556
AT1G35670	protein autophosphorylation	GO:0046777
AT1G35670	regulation of pollen tube growth	GO:0080092
AT1G35670	regulation of inward rectifier potassium channel activity	GO:1901979
AT1G35680	translation	GO:0006412
AT1G35680	chloroplast organization	GO:0009658
AT1G35680	embryo development ending in seed dormancy	GO:0009793
AT1G35680	thylakoid membrane organization	GO:0010027
AT1G35710	protein phosphorylation	GO:0006468
AT1G35710	hormone-mediated signaling pathway	GO:0009755
AT1G35720	response to osmotic stress	GO:0006970
AT1G35720	response to oxidative stress	GO:0006979
AT1G35720	response to heat	GO:0009408
AT1G35720	response to cold	GO:0009409
AT1G35720	response to water deprivation	GO:0009414
AT1G35720	response to salt stress	GO:0009651
AT1G35720	response to abscisic acid	GO:0009737
AT1G35720	calcium ion transmembrane transport	GO:0070588
AT1G35720	primary root development	GO:0080022
AT1G35720	potassium ion export across plasma membrane	GO:0097623
AT1G35720	phloem sucrose unloading	GO:0110128
AT1G35780	regionalization	GO:0003002
AT1G35780	plant-type secondary cell wall biogenesis	GO:0009834
AT1G35780	tissue development	GO:0009888
AT1G35780	histone lysine methylation	GO:0034968
AT1G35780	meiotic cell cycle process	GO:1903046
AT1G35910	trehalose biosynthetic process	GO:0005992
AT1G35910	response to osmotic stress	GO:0006970
AT1G35910	response to oxidative stress	GO:0006979
AT1G35910	response to salt stress	GO:0009651
AT1G36000	biological_process	GO:0008150
AT1G36050	cell differentiation	GO:0030154
AT1G36050	cellular lipid metabolic process	GO:0044255
AT1G36050	regulation of developmental growth	GO:0048638
AT1G36050	cellular localization	GO:0051641
AT1G36050	organonitrogen compound catabolic process	GO:1901565
AT1G36050	regulation of reproductive process	GO:2000241
AT1G36060	regulation of DNA-templated transcription	GO:0006355
AT1G36060	response to water	GO:0009415
AT1G36060	positive regulation of abscisic acid biosynthetic process	GO:0010116
AT1G36060	negative regulation of seed germination	GO:0010187
AT1G36060	gibberellin catabolic process	GO:0045487
AT1G36070	negative regulation of cellular process	GO:0048523
AT1G36070	phyllome development	GO:0048827
AT1G36078	biological_process	GO:0008150
AT1G36160	fatty acid biosynthetic process	GO:0006633
AT1G36160	cold acclimation	GO:0009631
AT1G36160	response to cytokinin	GO:0009735
AT1G36160	embryo development ending in seed dormancy	GO:0009793
AT1G36160	meristem structural organization	GO:0009933
AT1G36160	primary shoot apical meristem specification	GO:0010072
AT1G36160	fatty acid elongation	GO:0030497
AT1G36160	root development	GO:0048364
AT1G36160	shoot system development	GO:0048367
AT1G36160	malonyl-CoA biosynthetic process	GO:2001295
AT1G36180	fatty acid biosynthetic process	GO:0006633
AT1G36180	malonyl-CoA biosynthetic process	GO:2001295
AT1G36280	'de novo' IMP biosynthetic process	GO:0006189
AT1G36280	'de novo' AMP biosynthetic process	GO:0044208
AT1G36310	tRNA wobble uridine modification	GO:0002098
AT1G36310	tRNA methylation	GO:0030488
AT1G36320	biological_process	GO:0008150
AT1G36340	protein polyubiquitination	GO:0000209
AT1G36340	ubiquitin-dependent protein catabolic process	GO:0006511
AT1G36370	L-serine catabolic process	GO:0006565
AT1G36370	one-carbon metabolic process	GO:0006730
AT1G36370	glycine biosynthetic process from serine	GO:0019264
AT1G36370	tetrahydrofolate interconversion	GO:0035999
AT1G36370	regulation of DNA methylation	GO:0044030
AT1G36370	S-adenosylmethionine metabolic process	GO:0046500
AT1G36370	tetrahydrofolate metabolic process	GO:0046653
AT1G36370	folic acid metabolic process	GO:0046655
AT1G36370	response to cadmium ion	GO:0046686
AT1G36370	sulfate ion homeostasis	GO:0055063
AT1G36380	response to light stimulus	GO:0009416
AT1G36380	negative regulation of metabolic process	GO:0009892
AT1G36380	signaling	GO:0023052
AT1G36380	monocarboxylic acid metabolic process	GO:0032787
AT1G36380	cellular catabolic process	GO:0044248
AT1G36380	organonitrogen compound catabolic process	GO:1901565
AT1G36390	protein folding	GO:0006457
AT1G36390	response to heat	GO:0009408
AT1G36390	protein import into mitochondrial matrix	GO:0030150
AT1G36580	fatty acid catabolic process	GO:0009062
AT1G36580	seed development	GO:0048316
AT1G36622	response to hypoxia	GO:0001666
AT1G36622	regulation of immune system process	GO:0002682
AT1G36622	response to oxidative stress	GO:0006979
AT1G36622	toxin metabolic process	GO:0009404
AT1G36622	systemic acquired resistance	GO:0009627
AT1G36622	response to abscisic acid	GO:0009737
AT1G36622	response to salicylic acid	GO:0009751
AT1G36622	response to jasmonic acid	GO:0009753
AT1G36622	hormone-mediated signaling pathway	GO:0009755
AT1G36622	leaf senescence	GO:0010150
AT1G36622	response to organonitrogen compound	GO:0010243
AT1G36622	regulation of defense response	GO:0031347
AT1G36622	defense response to bacterium	GO:0042742
AT1G36622	cellular catabolic process	GO:0044248
AT1G36622	defense response to fungus	GO:0050832
AT1G36640	immune system process	GO:0002376
AT1G36640	defense response to bacterium	GO:0042742
AT1G36640	defense response to fungus	GO:0050832
AT1G36730	formation of translation preinitiation complex	GO:0001731
AT1G36730	formation of cytoplasmic translation initiation complex	GO:0001732
AT1G36730	response to water deprivation	GO:0009414
AT1G36920	biological_process	GO:0008150
AT1G36922	biological_process	GO:0008150
AT1G36940	cellular response to hormone stimulus	GO:0032870
AT1G36940	developmental growth	GO:0048589
AT1G36940	cellular response to lipid	GO:0071396
AT1G36940	cellular response to organic cyclic compound	GO:0071407
AT1G36940	cellular response to oxygen-containing compound	GO:1901701
AT1G36980	late endosome to vacuole transport via multivesicular body sorting pathway	GO:0032511
AT1G36990	vegetative to reproductive phase transition of meristem	GO:0010228
AT1G37130	nitric oxide biosynthetic process	GO:0006809
AT1G37130	response to light stimulus	GO:0009416
AT1G37130	response to symbiotic fungus	GO:0009610
AT1G37130	nitrate assimilation	GO:0042128
AT1G37140	negative regulation of seed germination	GO:0010187
AT1G37150	protein modification process	GO:0036211
AT1G38131	cell growth	GO:0016049
AT1G38131	regulation of biological quality	GO:0065008
AT1G38131	cell wall organization or biogenesis	GO:0071554
AT1G40087	biological_process	GO:0008150
AT1G41830	response to inorganic substance	GO:0010035
AT1G41830	glucosinolate metabolic process	GO:0019760
AT1G41830	cell wall biogenesis	GO:0042546
AT1G41830	plant-type cell wall organization or biogenesis	GO:0071669
AT1G41880	cytoplasmic translation	GO:0002181
AT1G41880	ribosomal large subunit biogenesis	GO:0042273
AT1G42430	regulation of starch metabolic process	GO:2000904
AT1G42440	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000462
AT1G42440	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	GO:0000479
AT1G42470	pollen development	GO:0009555
AT1G42470	sterol transport	GO:0015918
AT1G42470	regulation of sphingolipid biosynthetic process	GO:0090153
AT1G42480	response to inorganic substance	GO:0010035
AT1G42480	response to organonitrogen compound	GO:0010243
AT1G42480	oxoacid metabolic process	GO:0043436
AT1G42480	cellular catabolic process	GO:0044248
AT1G42480	organonitrogen compound catabolic process	GO:1901565
AT1G42540	calcium ion transport	GO:0006816
AT1G42540	cellular calcium ion homeostasis	GO:0006874
AT1G42540	cell-cell signaling	GO:0007267
AT1G42540	response to light stimulus	GO:0009416
AT1G42540	response to wounding	GO:0009611
AT1G42540	gravitropism	GO:0009630
AT1G42540	induced systemic resistance, jasmonic acid mediated signaling pathway	GO:0009864
AT1G42540	calcium-mediated signaling	GO:0019722
AT1G42540	innate immune response	GO:0045087
AT1G42540	defense response to fungus	GO:0050832
AT1G42540	cellular response to amino acid stimulus	GO:0071230
AT1G42550	response to osmotic stress	GO:0006970
AT1G42550	response to blue light	GO:0009637
AT1G42550	regulation of abscisic acid-activated signaling pathway	GO:0009787
AT1G42550	chloroplast relocation	GO:0009902
AT1G42550	chloroplast avoidance movement	GO:0009903
AT1G42550	regulation of seed germination	GO:0010029
AT1G42550	actin filament-based movement	GO:0030048
AT1G42550	nuclear migration along microfilament	GO:0031022
AT1G42550	abscisic acid homeostasis	GO:1902265
AT1G42560	defense response	GO:0006952
AT1G42560	pollen tube guidance	GO:0010183
AT1G42560	protein localization to plasma membrane	GO:0072659
AT1G42960	biological_process	GO:0008150
AT1G42970	glucose metabolic process	GO:0006006
AT1G42970	response to cold	GO:0009409
AT1G42970	response to light stimulus	GO:0009416
AT1G42970	response to sucrose	GO:0009744
AT1G42970	reductive pentose-phosphate cycle	GO:0019253
AT1G42990	regulation of DNA-templated transcription	GO:0006355
AT1G42990	endoplasmic reticulum unfolded protein response	GO:0030968
AT1G43020	biological_process	GO:0008150
AT1G43130	stem vascular tissue pattern formation	GO:0010222
AT1G43130	organonitrogen compound catabolic process	GO:1901565
AT1G43160	regulation of DNA-templated transcription	GO:0006355
AT1G43160	response to osmotic stress	GO:0006970
AT1G43160	response to cold	GO:0009409
AT1G43160	response to water deprivation	GO:0009414
AT1G43160	response to wounding	GO:0009611
AT1G43160	response to salt stress	GO:0009651
AT1G43160	chloroplast organization	GO:0009658
AT1G43160	response to abscisic acid	GO:0009737
AT1G43160	response to salicylic acid	GO:0009751
AT1G43160	response to jasmonic acid	GO:0009753
AT1G43160	cellular response to heat	GO:0034605
AT1G43160	positive regulation of DNA-templated transcription	GO:0045893
AT1G43170	translation	GO:0006412
AT1G43170	embryo development ending in seed dormancy	GO:0009793
AT1G43170	regulation of RNA metabolic process	GO:0051252
AT1G43171	biological_process	GO:0008150
AT1G43190	regulation of translation	GO:0006417
AT1G43190	regulation of RNA splicing	GO:0043484
AT1G43245	biological_process	GO:0008150
AT1G43560	response to light stimulus	GO:0009416
AT1G43560	positive regulation of catalytic activity	GO:0043085
AT1G43580	ceramide biosynthetic process	GO:0046513
AT1G43620	carbohydrate metabolic process	GO:0005975
AT1G43620	flavonoid biosynthetic process	GO:0009813
AT1G43620	seed germination	GO:0009845
AT1G43620	seed coat development	GO:0010214
AT1G43620	sterol metabolic process	GO:0016125
AT1G43620	lipid glycosylation	GO:0030259
AT1G43630	biological_process	GO:0008150
AT1G43640	regulation of DNA-templated transcription	GO:0006355
AT1G43640	response to fungus	GO:0009620
AT1G43650	response to water deprivation	GO:0009414
AT1G43650	response to wounding	GO:0009611
AT1G43650	plant-type secondary cell wall biogenesis	GO:0009834
AT1G43650	indole-containing compound metabolic process	GO:0042430
AT1G43666	lipid transport	GO:0006869
AT1G43667	lipid transport	GO:0006869
AT1G43670	starch catabolic process	GO:0005983
AT1G43670	sucrose biosynthetic process	GO:0005986
AT1G43670	fructose metabolic process	GO:0006000
AT1G43670	fructose 6-phosphate metabolic process	GO:0006002
AT1G43670	gluconeogenesis	GO:0006094
AT1G43670	response to abscisic acid	GO:0009737
AT1G43670	response to fructose	GO:0009750
AT1G43670	photosynthesis	GO:0015979
AT1G43670	dephosphorylation	GO:0016311
AT1G43670	fructose 1,6-bisphosphate metabolic process	GO:0030388
AT1G43690	protein K48-linked deubiquitination	GO:0071108
AT1G43700	regulation of DNA-templated transcription	GO:0006355
AT1G43700	response to osmotic stress	GO:0006970
AT1G43700	osmosensory signaling pathway	GO:0007231
AT1G43700	sulfate transport	GO:0008272
AT1G43700	DNA-mediated transformation	GO:0009294
AT1G43700	thigmotropism	GO:0009652
AT1G43700	cellular response to sulfate starvation	GO:0009970
AT1G43700	negative regulation of cell differentiation	GO:0045596
AT1G43700	import into nucleus	GO:0051170
AT1G43710	ethanolamine metabolic process	GO:0006580
AT1G43710	embryo development ending in seed dormancy	GO:0009793
AT1G43710	carboxylic acid metabolic process	GO:0019752
AT1G43790	plant-type secondary cell wall biogenesis	GO:0009834
AT1G43790	tracheary element differentiation	GO:1905177
AT1G43790	regulation of secondary cell wall biogenesis	GO:2000652
AT1G43800	fatty acid metabolic process	GO:0006631
AT1G43800	cellular response to hypoxia	GO:0071456
AT1G43850	negative regulation of transcription by RNA polymerase II	GO:0000122
AT1G43850	response to hypoxia	GO:0001666
AT1G43850	cellular response to DNA damage stimulus	GO:0006974
AT1G43850	response to oxidative stress	GO:0006979
AT1G43850	multicellular organism development	GO:0007275
AT1G43850	response to bacterium	GO:0009617
AT1G43850	response to fungus	GO:0009620
AT1G43850	response to nematode	GO:0009624
AT1G43850	response to auxin	GO:0009733
AT1G43850	embryo development ending in seed dormancy	GO:0009793
AT1G43850	regulation of flower development	GO:0009909
AT1G43850	response to silver ion	GO:0010272
AT1G43850	positive regulation of transcription by RNA polymerase II	GO:0045944
AT1G43850	response to cycloheximide	GO:0046898
AT1G43850	gynoecium development	GO:0048467
AT1G43850	plant ovule development	GO:0048481
AT1G43850	cellular response to external biotic stimulus	GO:0071217
AT1G43860	regulation of DNA-templated transcription	GO:0006355
AT1G43860	ribosome biogenesis	GO:0042254
AT1G43860	mature ribosome assembly	GO:0042256
AT1G43890	intracellular protein transport	GO:0006886
