"gene_id","log2FoldChange_MeristemElong","log2FoldChange_MeristemDif","padj_MeristemElong","padj_MeristemDif","log2FoldChange_mean","padj_mean","def","AGI","ProbeID","Gene Symbol","Description","PLT1_FC","PLT2_FC","PLT3_FC","PLT4_FC","PLT5_FC","PLT7_FC","QC_1h_FC","QC_4h_FC","PLT1_p","PLT2_p","PLT3_p","PLT4_p","PLT5_p","PLT7_p","QC_1h_p","QC_4h_p","PLT1","PLT2","PLT3","PLT4","PLT5","PLT7","QC_1h_plt","QC_4h_plt"
"AT2G26650",-1.87648990836666,-3.17690608491713,3.68629527969998e-05,1.01240971124684e-19,-2.5266979966419,1.84314763984999e-05,"K+ transporter 1","AT2G26650","AT2G26650_at","AKT1 ATAKT1 KT1","Encodes AKT1, a member of the Shaker family inward rectifying potassium channel predominantly expressed in predominantly in root hairs and root endodermis. This family includes five groups based on phylogenetic analysis (FEBS Letters (2007) 581: 2357): I (inward rectifying channel): AKT1 (AT2G26650), AKT5 (AT4G32500) and SPIK (also known as AKT6, AT2G25600); II (inward rectifying channel): KAT1 (AT5G46240) and KAT2 (AT4G18290); III (weakly inward rectifying channel): AKT2 (AT4G22200); IV (regulatory subunit involved in inwardly rectifying conductance formation): KAT3 (also known as AtKC1, AT4G32650); V (outward rectifying channel): SKOR (AT3G02850) and GORK (AT5G37500).",-0.69,-0.66,-0.33,-0.56,-0.22,0.07,-0.14,-0.24,0.000235092373872072,0.0152721762904094,0.111780772502942,0.00242394686241292,0.242179020887074,0.712774858552681,0.998342219233687,0.217520285368109,0,-1,0,0,0,0,0,0
"AT3G62150",-2.02184536033979,-3.03735201686432,0.000278479944003422,6.02185620291221e-12,-2.52959868860205,0.000139239975012639,"P-glycoprotein 21","AT3G62150","AT3G62150_at","ABCB21 PGP21",NA,-1.5,-0.45,-1.5,-1.3,-0.99,-2,0.017,-0.051,2.31580574167104e-06,0.0447884219651468,7.69288769392299e-05,2.61555228310241e-05,0.000782973457398546,1.60189547011935e-07,0.998342219233687,0.760448355627569,-1,0,-1,-1,-1,-1,0,0
"AT1G13210",-2.24249350980696,-2.83357228111871,0.000455465957179042,1.76626828200324e-07,-2.53803289546284,0.000227821292003621,"autoinhibited Ca2+/ATPase II","AT1G13210","AT1G13210_at","ACA.l",NA,-0.87,-0.84,-0.55,-0.33,-0.54,-0.86,-0.3,-0.55,3.12019072832387e-05,0.0134278196459753,0.0106704325689696,0.0584424018766549,0.00635909309171778,4.39950083684728e-05,0.998342219233687,0.0997276359449721,-1,-1,0,0,0,-1,0,0
"AT1G77690",-2.94549550201889,-2.13285750424799,6.13122439975175e-06,0.00189969422366732,-2.53917650313344,0.000952912724033537,"like AUX1 3","AT1G77690","AT1G77690_at","LAX3","Encodes an auxin influx carrier LAX3 (Like Aux1) that promotes lateral root emergence.  Auxin-induced expression of LAX3 in turn induces a selection of cell-wall-remodelling enzymes, which are likely to promote cell separation in advance of developing lateral root primordia.",-2,-1.2,-0.65,-0.88,-0.7,-1.1,-0.038,-0.65,1.08755784620426e-08,0.00673224825287461,0.00644724014515383,0.000134218866511951,0.00200774149138737,9.8513286090293e-06,0.998342219233687,0.0742497742931546,-1,-1,0,-1,0,-1,0,0
"AT2G44490",-1.85546269458982,-3.22314473166264,0.0023396828481636,9.68253786392992e-13,-2.53930371312623,0.00116984142456593,"Glycosyl hydrolase superfamily protein","AT2G44490","AT2G44490_at","BGLU26 PEN2","Encodes a glycosyl hydrolase that localizes to peroxisomes and acts as a component of an inducible preinvasion resistance mechanism. Required for mlo resistance.",-1.6,-0.47,-0.68,-0.72,-0.42,-1.4,-0.089,-0.3,1.10123439375546e-07,0.0288614233763503,0.00412210953408665,0.000632830685804648,0.0379559642854163,8.01792121731503e-07,0.998342219233687,0.176369568680061,-1,0,0,0,0,-1,0,0
"AT1G66970",-1.88036163022091,-3.20081665579203,0.00290730673669895,9.41031061984077e-12,-2.54058914300647,0.00145365337305463,"SHV3-like 2","AT1G66970","AT1G66970_at","GDPDL1 SVL2",NA,-3,-0.88,-1.6,-1.5,-0.89,-1.9,-0.054,-0.14,4.16885118248234e-09,0.00640891038295114,7.63910638386093e-05,1.12711496394589e-05,0.00307159805695277,7.63848871033619e-07,0.998342219233687,0.340354015923164,-1,-1,-1,-1,0,-1,0,0
"AT5G35370",-1.74173689360997,-3.34789394017413,0.0263755045515419,4.56580435802494e-10,-2.54481541689205,0.0131877525040612,"S-locus lectin protein kinase family protein","AT5G35370","AT5G35370_at",NA,NA,-1,-0.089,-0.54,-0.48,-0.47,-1.1,0.017,-0.18,6.35207799700253e-06,0.654170941629962,0.0134518171962414,0.00922221640967578,0.0152920394167152,3.51613648081287e-06,0.998342219233687,0.474843060945717,-1,0,0,0,0,-1,0,0
"AT3G03870",-2.39774042237049,-2.69835255215994,9.75679739916443e-06,3.24829228770882e-08,-2.54804648726522,4.89464016102076e-06,"PTHR33646:SF2 - F20H23.8 PROTEIN-RELATED (1 of 2)","AT3G03870","AT3G03870_at",NA,NA,-1.1,-0.64,-0.66,-0.87,-0.58,-1,-0.31,-0.33,1.17387220591445e-07,0.0347874294637026,0.000318267772329387,3.51444378276801e-06,0.000412148294233514,4.30051377712212e-07,0.998342219233687,0.112595921172488,-1,0,0,-1,0,-1,0,0
"AT4G35780",-2.18339625486717,-2.91291144474143,5.98547361515993e-05,2.02481202731342e-10,-2.5481538498043,2.9927469316401e-05,"ACT-like protein tyrosine kinase family protein","AT4G35780","AT4G35780_at","STY17",NA,-1.1,-0.46,-0.88,-1.2,-0.71,-0.77,0.15,-0.22,3.02496665778659e-06,0.132935783496569,0.000254375056591981,1.78395517905715e-06,0.000658354100276066,9.53351309003893e-05,0.998342219233687,0.312362670281621,-1,0,-1,-1,0,0,0,0
"AT2G32240",-1.90519498292953,-3.19384073895348,0.0113627268758368,9.73969247726326e-09,-2.5495178609415,0.00568136830776466,"KOG0964//KOG0978 - Structural maintenance of chromosome protein 3 (sister chromatid cohesion complex Cohesin, subunit SMC3) // E3 ubiquitin ligase involved in syntaxin degradation (1 of 1)","AT2G32240","AT2G32240_at",NA,NA,-0.92,NA,-0.47,-0.54,-0.29,-0.82,-0.15,-0.068,8.21288936454072e-06,NA,0.016265011726884,0.00192584015517764,0.0937290312334383,3.02782388790258e-05,0.998342219233687,0.862631190588651,-1,NA,0,0,0,-1,0,0
"AT5G28050",-2.52813799237009,-2.57842858537233,3.61858999355031e-10,1.24535551012118e-11,-2.55328328887121,1.87156277228122e-10,"Cytidine/deoxycytidylate deaminase family protein","AT5G28050","AT5G28050_at",NA,NA,-0.28,-0.27,-0.48,-0.69,-0.37,-0.81,-0.059,-0.35,0.211677438829715,0.0911796823385577,0.0932110365962251,0.00569641363903862,0.152931288600167,0.00119358370361197,0.998342219233687,0.049651382742957,0,0,0,0,0,-1,0,0
"AT5G57350",-2.06305512535209,-3.04603687227382,0.00708963149847376,3.61065197516493e-07,-2.55454599881295,0.00354499628183564,"H(+)-ATPase 3","AT5G57350","AT5G57350_at","AHA3 ATAHA3 HA3","member of Plasma membrane H+-ATPase family",-1.7,-0.57,-0.91,-0.47,-0.79,-1.3,0.044,-0.13,3.95703185066615e-05,0.0149051129263771,0.0298065719882798,0.18232228487392,0.0351740165152806,0.000553669797604647,0.998342219233687,0.586617699196127,-1,0,0,0,0,-1,0,0
"AT1G08230",-2.43262307896475,-2.70390233201138,0.000913838171653544,2.86933757131929e-05,-2.56826270548807,0.000471265773683368,"Transmembrane amino acid transporter family protein","AT1G08230","AT1G08230_at",NA,NA,-0.62,-0.56,-0.95,-0.78,-0.63,-0.78,0.38,0.061,0.00333028363646911,0.0766420859984446,0.000851980089195387,0.000974692524934881,0.00799551754477472,0.000684456153698775,0.998342219233687,0.865149320364037,0,0,-1,0,0,0,0,0
"AT1G71970",-2.7755710541037,-2.36799074221653,0.000384686802697297,0.0019813493450272,-2.57178089816011,0.00118301807386225,"PTHR33696:SF1 - T22J18.15 (1 of 2)","AT1G71970","AT1G71970_at",NA,NA,-0.78,-0.4,-0.68,-1,-0.56,-0.77,0.14,-0.073,4.09722130788696e-06,0.0914243812731446,0.000227368364392959,5.69544989426382e-07,0.000485587856964018,5.53355702958134e-06,0.998342219233687,0.773293178392787,0,0,0,-1,0,0,0,0
"AT1G69810",-2.38873583888581,-2.76243060494591,1.65722097395716e-10,3.1187256145765e-16,-2.57558322191586,8.28612046341388e-11,"WRKY DNA-binding protein 36","AT1G69810","AT1G69810_at","ATWRKY36 WRKY36","member of WRKY Transcription Factor; Group II-b",-0.16,-0.82,-0.22,-0.23,-0.19,-0.2,-0.26,-0.76,0.298311138012751,0.0104881234310563,0.277400836177323,0.156564907503073,0.299253254049189,0.196403233714656,0.998342219233687,0.00630116549726117,0,-1,0,0,0,0,0,0
"AT5G08370",-3.20255703148415,-1.95245137697536,0.000224410983598748,0.0492102638254347,-2.57750420422976,0.0247173374045167,"alpha-galactosidase 2","AT5G08370","AT5G08370_at","AGAL2 AtAGAL2",NA,-1.5,-0.74,-0.053,-0.27,-0.31,-0.63,0.15,-0.35,1.54924538334123e-07,0.0114440894307829,0.85851953940987,0.128615586780973,0.102676579665237,0.000850586074400952,0.998342219233687,0.122165103666826,-1,-1,0,0,0,0,0,0
"AT5G13330",-2.13589180158274,-3.01962408882751,0.0121749865220657,6.73020909380112e-06,-2.57775794520513,0.00609085836557973,"related to AP2 6l","AT5G13330","AT5G13330_at","Rap2.6L","encodes a member of the ERF (ethylene response factor) subfamily B-4 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are 7 members in this subfamily.",-0.81,-0.26,-0.46,-0.097,-0.37,-0.81,-0.0054,-0.28,0.000343214699837115,0.347729522962086,0.0652120479484907,0.699551272534683,0.105623849066625,0.000382694308408818,0.998474924715854,0.257072199406503,-1,0,0,0,0,-1,0,0
"AT2G32235",-1.99080426013022,-3.16624415873359,0.00946950106266233,5.40029486710572e-08,-2.5785242094319,0.0047347775328055,NA,"AT2G32235","AT2G32235_at",NA,NA,-0.92,-0.44,-0.47,-0.54,-0.29,-0.82,-0.15,-0.068,8.21288936454072e-06,0.0301063738643883,0.016265011726884,0.00192584015517764,0.0937290312334383,3.02782388790258e-05,0.998342219233687,0.862631190588651,-1,0,0,0,0,-1,0,0
"AT1G19835",-2.50592101904087,-2.65352477091217,2.63385769560875e-05,1.16730503381897e-06,-2.57972289497652,1.37529409949533e-05,"Plant protein of unknown function (DUF869)","AT1G19835","AT1G19835_at",NA,NA,-2.2,-0.69,-0.82,-0.97,-0.7,-1.7,-0.4,-0.57,5.25507135236791e-07,0.0128583594198787,0.0209494901677616,0.0021699397557025,0.0286831940895109,7.58691700579681e-06,0.713522929867138,0.0170108987069528,-1,-1,0,0,0,-1,0,0
"AT3G57070",-2.308098954879,-2.87039858464148,0.00020423680503698,7.51992945005309e-08,-2.58924876976024,0.00010215600216574,"Glutaredoxin family protein","AT3G57070","AT3G57070_at",NA,NA,1.1,0.18,-0.22,-0.1,-0.24,0.83,-0.31,-0.16,6.37388864179739e-05,0.377916276754036,0.472392865331145,0.710801167567431,0.379172669114034,0.00071694430031662,0.998342219233687,0.477140193503044,1,0,0,0,0,1,0,0
"AT4G23710",-2.487309769573,-2.69690614561353,3.07278295064286e-05,6.49921859681211e-07,-2.59210795759327,1.56888756830549e-05,"vacuolar ATP synthase subunit G2","AT4G23710","AT4G23710_at","VAG2 VATG2 VHA-G2",NA,-0.99,-0.5,-0.44,-0.61,-0.34,-0.44,0.02,-0.35,8.39261168783498e-08,0.0468456626654985,0.00266221630231352,3.17103187748954e-05,0.00759994101548321,0.000389743288612462,0.998342219233687,0.12600435717615,-1,0,0,0,0,0,0,0
"AT2G19570",-2.14632637655119,-3.04914263183229,4.02446475818652e-06,3.70417061214333e-15,-2.59773450419174,2.01223238094535e-06,"cytidine deaminase 1","AT2G19570","AT2G19570_at","AT-CDA1 CDA1 DESZ","Encodes a cytidine deaminase that deaminates cytidine and deoxycytidine and is competitively inhibited by cytosine-containing compounds.",-0.7,NA,-0.69,-0.42,-0.52,-1,-0.2,-0.37,0.000127319561813164,NA,0.0012859325896832,0.0115647721875465,0.00454834239253415,4.33233269808462e-06,0.998342219233687,0.0520919430119806,0,NA,0,0,0,-1,0,0
"AT3G03270",-2.34198370439176,-2.88933085024894,2.14167839441742e-05,1.81099329886739e-09,-2.61565727732035,1.07092974687365e-05,"Adenine nucleotide alpha hydrolases-like superfamily protein","AT3G03270","AT3G03270_at",NA,NA,-1,-0.35,-0.15,-0.2,-0.33,-1.2,-0.04,-0.34,4.83042292291383e-05,0.0840396903724202,0.63731604290644,0.38128428783534,0.159402466117438,1.43186644245822e-05,0.998342219233687,0.0932984113286269,-1,0,0,0,0,-1,0,0
"AT1G08930",-1.54178338145583,-3.6900835616025,0.0217905484515051,1.58216021531719e-18,-2.61593347152917,0.0108952742257526,"Major facilitator superfamily protein","AT1G08930","AT1G08930_at","ERD6","encodes a putative sucrose transporter whose gene expression is induced by dehydration and cold.",0.79,0.0062,0.24,0.57,0.45,0.93,0.28,0.057,0.000291985379090121,0.972396607305402,0.343656579711077,0.00635948079146994,0.0366123634323407,7.22937008465085e-05,0.998342219233687,0.817908100966088,0,0,0,0,0,1,0,0
"AT1G77450",-2.14979000091245,-3.08745609287195,0.000581635663567589,1.21607813199393e-09,-2.6186230468922,0.00029081843982286,"NAC domain containing protein 32","AT1G77450","AT1G77450_at","anac032 NAC032",NA,-1.4,-0.48,-1.2,-0.74,-1.1,-1.5,-0.13,-0.29,5.08665348215368e-05,0.0948368886405834,0.00156812443706236,0.0151235044838388,0.00178648099849597,2.46930591545642e-05,0.998342219233687,0.120689616960576,-1,0,-1,0,-1,-1,0,0
"AT4G30190",-2.33369339446328,-2.91591149967534,4.86878480828808e-05,4.61192988832957e-09,-2.62480244706931,2.43462300063846e-05,"H(+)-ATPase 2","AT4G30190","AT4G30190_at","AHA2 HA2 PMA2","belongs to the P-type ATPase superfamily of cation-transporting ATPases, pumps protons out of the cell, generating a proton gradient that drives the active transport of nutrients by proton symport. has two autoinhibitory  regions within the C-terminal dom",-1,-0.46,-0.44,-0.63,-0.46,-0.16,0.019,-0.49,2.4004390430635e-05,0.128535433301003,0.071614997198986,0.00348167769042576,0.0379795942891198,0.451150101597457,0.998342219233687,0.02581647412243,-1,0,0,0,0,0,0,0
"AT4G27710",-2.25077803549445,-3.01001529170695,0.00219535107217628,6.28341067422113e-07,-2.6303966636007,0.00109798970662185,"cytochrome P450, family 709, subfamily B, polypeptide 3","AT4G27710","AT4G27710_at","CYP709B3","member of CYP709B",-1.4,-0.96,-0.43,-0.6,-0.14,-1,0.13,-0.0046,1.17387220591445e-07,0.00668553727487764,0.0285876231370128,0.000992117888672667,0.483630053187083,3.27239378356485e-06,0.998342219233687,0.98424999505782,-1,-1,0,0,0,-1,0,0
"AT2G40000",-2.05859372520577,-3.20540385768458,1.75033110895063e-06,3.31066167358341e-20,-2.63199879144517,8.75165554475332e-07,"ortholog of sugar beet HS1 PRO-1 2","AT2G40000","AT2G40000_at","ATHSPRO2 HSPRO2",NA,-0.28,-0.68,-0.6,-1.1,-0.8,-0.72,-0.14,-0.14,0.211207447473349,0.0451066525948979,0.0373391732645518,0.000177419627613256,0.00389465464053881,0.00312308571931758,0.998342219233687,0.426653784006474,0,0,0,-1,0,0,0,0
"AT5G15210",-2.61682728153535,-2.65781513907542,1.06693493782839e-11,3.61803141370964e-13,-2.63732121030538,5.51557625982741e-12,"homeobox protein 30","AT5G15210","AT5G15210_at","ATHB30 HB30 ZFHD3 ZHD8","Encodes ZFHD3, a member of the zinc finger homeodomain transcriptional factor family.",-1.2,-0.31,-0.53,-0.6,-0.51,-0.98,0.23,-0.06,4.05014014103699e-06,0.146674776893829,0.0234139750999464,0.00334904246835458,0.0168899366211216,3.05372643593415e-05,0.998342219233687,0.79710622729917,-1,0,0,0,0,-1,0,0
"AT1G53430",-1.84295579764261,-3.44357898590003,0.00692413288902449,1.8256314396425e-12,-2.64326739177132,0.00346206644542506,"Leucine-rich repeat transmembrane protein kinase","AT1G53430","AT1G53430_at",NA,NA,-1.9,-1.1,-0.7,-0.45,-0.56,-1.5,-0.32,-0.016,7.38448484738235e-09,0.00467529780287832,0.00214644258566195,0.0127606839467012,0.00535828235546785,1.13191245733076e-07,0.998342219233687,0.974970868742971,-1,-1,0,0,0,-1,0,0
"AT4G38550",-1.74750314528283,-3.54492334816609,0.00463264327368837,1.51809540502825e-16,-2.64621324672446,0.00231632163684426,"Arabidopsis phospholipase-like protein (PEARLI 4) family","AT4G38550","AT4G38550_at",NA,NA,-1.6,NA,-0.91,-0.99,-0.49,-1.7,-0.011,-0.38,2.44283190140964e-07,NA,0.000786189605415109,6.73786819953076e-05,0.0232766397050412,1.32236822636172e-07,0.998342219233687,0.324302857001531,-1,NA,-1,-1,0,-1,0,0
"AT3G14067",-2.46814402579389,-2.82666434814798,6.70328067935547e-07,3.05806274623897e-10,-2.64740418697094,3.35316937105085e-07,"Subtilase family protein","AT3G14067","AT3G14067_at",NA,NA,-0.99,-0.38,-1,-0.98,-0.5,-1.6,-0.18,-0.41,1.58108078254483e-06,0.0362684642572732,2.47472389374719e-05,4.32169672516008e-06,0.00350606265575071,1.40402661151465e-08,0.998342219233687,0.272378179620276,-1,0,-1,-1,0,-1,0,0
"AT3G14595",-2.2631510346752,-3.04720938083113,1.31084921835535e-06,2.34202770664087e-14,-2.65518020775317,6.55424620887815e-07,"Ribosomal protein L18ae family","AT3G14595","AT3G14595_at",NA,NA,-0.89,-0.89,-0.69,-0.98,-0.4,-1.1,-0.057,-0.18,0.00112923828151859,0.0153105439776764,0.0293142995648439,0.000894415407227419,0.170507982634293,0.000265215356599937,0.998342219233687,0.384202191152652,-1,-1,0,-1,0,-1,0,0
"AT4G09460",-2.83285214067311,-2.48104309654086,5.41521618706956e-07,8.59916969906631e-06,-2.65694761860699,4.57034565888663e-06,"myb domain protein 6","AT4G09460","AT4G09460_at","AtMYB6 MYB6","Encodes myb6 DNA-binding protein.",-1.3,-0.58,-1.1,-1.3,-0.97,-1.4,-0.25,-0.56,4.05274742306192e-06,0.021260040415527,0.000360633714416564,1.42912635220114e-05,0.00039693914238823,2.32299536004977e-06,0.998342219233687,0.047789420633383,-1,0,-1,-1,-1,-1,0,0
"AT2G44670",-2.52128334485347,-2.8073191037333,2.64733181586735e-06,8.86594752032049e-09,-2.66430122429338,1.32809888169384e-06,"Protein of unknown function (DUF581)","AT2G44670","AT2G44670_at",NA,NA,-1.1,-0.21,-0.54,-0.3,-0.21,-1.3,-0.22,-0.44,1.25070186948907e-06,0.273728510294979,0.00925598715564471,0.0753020495655928,0.266677758054417,4.21920527188117e-07,0.998342219233687,0.0265744064509377,-1,0,0,0,0,-1,0,0
"AT2G41190",-2.42605706931694,-2.92240252509724,4.37893214407857e-05,2.05730044786268e-08,-2.67422979720709,2.19049472226322e-05,"Transmembrane amino acid transporter family protein","AT2G41190","AT2G41190_at",NA,NA,-0.0052,-0.42,-0.42,-0.83,-0.35,0.31,-0.087,-0.71,0.975044011179253,0.0883587921136761,0.0220289146709998,2.4125294533283e-05,0.0299656345536241,0.0326055503404602,0.998342219233687,0.0160627265267105,0,0,0,-1,0,0,0,0
"AT2G30740",-2.25027174527073,-3.09992682237693,6.17697535822964e-06,1.64675982823048e-13,-2.67509928382383,3.08848776145281e-06,"Protein kinase superfamily protein","AT2G30740","AT2G30740_at",NA,NA,-1.2,-0.21,-0.68,-0.77,-0.46,-0.86,-0.014,-0.39,4.97388702719686e-08,0.392930164865946,0.000290545947539961,1.4470612427836e-05,0.00271039273197021,2.53352624237949e-06,0.998342219233687,0.0547917701255932,-1,0,0,0,0,-1,0,0
"AT4G30440",-2.56106167184944,-2.79980506754584,5.72485366865221e-07,2.6378816760642e-09,-2.68043336969764,2.87561624270642e-07,"UDP-D-glucuronate 4-epimerase 1","AT4G30440","AT4G30440_at","GAE1","UDP-D-glucuronate 4-epimerase",-1.1,-0.28,-0.52,-0.56,-0.5,-1.3,-0.27,-0.56,8.06167512479309e-07,0.126628464718516,0.00700525784710381,0.00100814435066593,0.00437330614687173,2.56024465418035e-07,0.998342219233687,0.0706892259900546,-1,0,0,0,0,-1,0,0
"AT2G27140",-2.36303823956636,-3.03309703412984,0.00692413288902449,2.48344230560791e-05,-2.6980676368481,0.00347448365604029,"HSP20-like chaperones superfamily protein","AT2G27140","AT2G27140_at",NA,NA,-1.1,-0.26,-0.89,-0.7,-0.77,-1,-0.33,-0.34,7.50340684159525e-06,0.338796711728905,0.000729939602216202,0.00105137457918948,0.00099251152047639,2.4498458381373e-05,0.998342219233687,0.310040868448748,-1,0,-1,0,0,-1,0,0
"AT2G39010",-3.22176708547813,-2.17543056085852,6.34077734982485e-05,0.0120881978940833,-2.69859882316832,0.00607580283379077,"plasma membrane intrinsic protein 2E","AT2G39010","AT2G39010_at","PIP2;6 PIP2E",NA,-3.7,-0.86,-1.7,-2.1,-1.1,-3,0.039,-0.065,3.67742207634482e-05,0.0041157842399287,0.0581033620790906,0.00867325681677244,0.202392562197904,0.000343371992888638,0.998342219233687,0.710383109032022,-1,-1,0,0,0,-1,0,0
"AT5G01820",-1.90642435830622,-3.50499478647299,0.00110338029621518,4.98746343308441e-16,-2.7057095723896,0.000551690148107841,"serine/threonine protein kinase 1","AT5G01820","AT5G01820_at","ATCIPK14 ATSR1 CIPK14 PKS24 SnRK3.15 SR1","Encodes a CBL-interacting serine/threonine protein kinase.",-0.71,-1,-1,-0.34,-0.52,-1.4,-0.1,0.043,0.000170266911169149,0.0114518709176815,8.90071917726788e-05,0.0486341221630996,0.00676484632323707,2.58076372173758e-07,0.998342219233687,0.882888825752535,0,-1,-1,0,0,-1,0,0
"AT5G64850",-2.45183210417642,-2.96214840996813,0.0013911996092872,6.62856412504389e-06,-2.70699025707228,0.00069891408670612,NA,"AT5G64850","AT5G64850_at",NA,NA,-2.7,-1.5,-2.4,-2.4,-1.7,-3,-0.19,-0.41,2.23594502847775e-07,0.00506677256188581,2.24573238367756e-05,2.09645322295855e-06,0.000187266843068198,1.12748514605466e-07,0.998342219233687,0.102985989498311,-1,-1,-1,-1,-1,-1,0,0
