gen.id	name	go.id
Zm00001d030674	response to abscisic acid	GO:0009737
Zm00001d030674	response to salicylic acid	GO:0009751
Zm00001d030674	cellular response to reactive oxygen species	GO:0034614
Zm00001d030674	defense response to bacterium	GO:0042742
Zm00001d030674	defense response to fungus	GO:0050832
Zm00001d030674	cellular response to salicylic acid stimulus	GO:0071446
Zm00001d030674	cellular response to nitric oxide	GO:0071732
Zm00001d030674	cellular oxidant detoxification	GO:0098869
Zm00001d030674	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process	GO:1902609
Zm00001d030675	potassium ion homeostasis	GO:0055075
Zm00001d030677	cellular amino acid biosynthetic process	GO:0008652
Zm00001d030677	lysine biosynthetic process	GO:0009085
Zm00001d030677	lysine biosynthetic process via diaminopimelate	GO:0009089
Zm00001d030678	regulation of DNA-templated transcription	GO:0006355
Zm00001d030679	histone H3-K9 demethylation	GO:0033169
Zm00001d030680	DNA-templated transcription elongation	GO:0006354
Zm00001d030680	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d030680	histone H3-K9 demethylation	GO:0033169
Zm00001d030681	phosphorylation	GO:0016310
Zm00001d030684	regulation of DNA-templated transcription	GO:0006355
Zm00001d030688	phosphorylation	GO:0016310
Zm00001d030691	cytoplasmic translation	GO:0002181
Zm00001d030691	translation	GO:0006412
Zm00001d030694	protein import into nucleus	GO:0006606
Zm00001d030694	intracellular protein transport	GO:0006886
Zm00001d030701	pentose-phosphate shunt	GO:0006098
Zm00001d030701	pentose-phosphate shunt, non-oxidative branch	GO:0009052
Zm00001d030703	transposition	GO:0032196
Zm00001d030710	proteolysis	GO:0006508
Zm00001d030712	cell wall modification	GO:0042545
Zm00001d030712	pectin catabolic process	GO:0045490
Zm00001d030725	protein folding	GO:0006457
Zm00001d030725	cellular response to unfolded protein	GO:0034620
Zm00001d030725	protein refolding	GO:0042026
Zm00001d030725	chaperone cofactor-dependent protein refolding	GO:0051085
Zm00001d030727	regulation of DNA-templated transcription	GO:0006355
Zm00001d030732	protein ubiquitination	GO:0016567
Zm00001d030736	protein phosphorylation	GO:0006468
Zm00001d030739	mRNA splicing, via spliceosome	GO:0000398
Zm00001d030751	amino acid transmembrane transport	GO:0003333
Zm00001d030751	amino acid transport	GO:0006865
Zm00001d030757	double-strand break repair via homologous recombination	GO:0000724
Zm00001d030760	asparagine biosynthetic process	GO:0006529
Zm00001d030761	carotenoid biosynthetic process	GO:0016117
Zm00001d030764	transposition	GO:0032196
Zm00001d030770	defense response	GO:0006952
Zm00001d030770	signal transduction	GO:0007165
Zm00001d030770	protein kinase C-activating G protein-coupled receptor signaling pathway	GO:0007205
Zm00001d030770	phosphorylation	GO:0016310
Zm00001d030773	activation of protein kinase activity	GO:0032147
Zm00001d030773	regulation of mitotic spindle organization	GO:0060236
Zm00001d030773	mitotic spindle assembly	GO:0090307
Zm00001d030786	chaperone-mediated protein folding	GO:0061077
Zm00001d030786	ribulose bisphosphate carboxylase complex assembly	GO:0110102
Zm00001d030787	protein phosphorylation	GO:0006468
Zm00001d030787	phosphorylation	GO:0016310
Zm00001d030790	pectin biosynthetic process	GO:0045489
Zm00001d030790	cell wall organization	GO:0071555
Zm00001d030796	protein phosphorylation	GO:0006468
Zm00001d030796	hormone-mediated signaling pathway	GO:0009755
Zm00001d030796	phosphorylation	GO:0016310
Zm00001d030797	Group II intron splicing	GO:0000373
Zm00001d030797	rRNA processing	GO:0006364
Zm00001d030801	regulation of DNA-templated transcription	GO:0006355
Zm00001d030801	response to hormone	GO:0009725
Zm00001d030801	auxin-activated signaling pathway	GO:0009734
Zm00001d030813	triterpenoid biosynthetic process	GO:0016104
Zm00001d030814	triterpenoid biosynthetic process	GO:0016104
Zm00001d030817	protein phosphorylation	GO:0006468
Zm00001d030817	phosphorylation	GO:0016310
Zm00001d030818	triterpenoid biosynthetic process	GO:0016104
Zm00001d030819	triterpenoid biosynthetic process	GO:0016104
Zm00001d030821	triterpenoid biosynthetic process	GO:0016104
Zm00001d030822	triterpenoid biosynthetic process	GO:0016104
Zm00001d030824	triterpenoid biosynthetic process	GO:0016104
Zm00001d030827	DNA repair	GO:0006281
Zm00001d030827	cellular response to DNA damage stimulus	GO:0006974
Zm00001d030827	iron-sulfur cluster assembly	GO:0016226
Zm00001d030827	protein maturation by iron-sulfur cluster transfer	GO:0097428
Zm00001d030829	DNA-templated transcription	GO:0006351
Zm00001d030829	mitochondrial transcription	GO:0006390
Zm00001d030831	isoprenoid biosynthetic process	GO:0008299
Zm00001d030831	coenzyme A metabolic process	GO:0015936
Zm00001d030831	sterol biosynthetic process	GO:0016126
Zm00001d030832	polyamine transport	GO:0015846
Zm00001d030832	transmembrane transport	GO:0055085
Zm00001d030832	polyamine transmembrane transport	GO:1902047
Zm00001d030843	primary metabolic process	GO:0044238
Zm00001d030843	cellular macromolecule metabolic process	GO:0044260
Zm00001d030846	metal ion transport	GO:0030001
Zm00001d030846	cadmium ion transmembrane transport	GO:0070574
Zm00001d030846	manganese ion transmembrane transport	GO:0071421
Zm00001d030849	regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079
Zm00001d030849	cell cycle	GO:0007049
Zm00001d030849	mitotic cell cycle phase transition	GO:0044772
Zm00001d030849	cell division	GO:0051301
Zm00001d030851	defense response to other organism	GO:0098542
Zm00001d030856	defense response to other organism	GO:0098542
Zm00001d030859	L-serine catabolic process	GO:0006565
Zm00001d030859	one-carbon metabolic process	GO:0006730
Zm00001d030859	photosynthetic electron transport chain	GO:0009767
Zm00001d030859	photosynthesis	GO:0015979
Zm00001d030859	glycine biosynthetic process from serine	GO:0019264
Zm00001d030859	methylation	GO:0032259
Zm00001d030859	tetrahydrofolate interconversion	GO:0035999
Zm00001d030859	tetrahydrofolate metabolic process	GO:0046653
Zm00001d030859	folic acid metabolic process	GO:0046655
Zm00001d030860	ion transport	GO:0006811
Zm00001d030860	ion transmembrane transport	GO:0034220
Zm00001d030860	cation transmembrane transport	GO:0098655
Zm00001d030863	protein glycosylation	GO:0006486
Zm00001d030863	protein N-linked glycosylation	GO:0006487
Zm00001d030863	oligosaccharide-lipid intermediate biosynthetic process	GO:0006490
Zm00001d030863	response to osmotic stress	GO:0006970
Zm00001d030863	response to abscisic acid	GO:0009737
Zm00001d030863	plant-type cell wall biogenesis	GO:0009832
Zm00001d030863	mannosylation	GO:0097502
Zm00001d030865	intracellular protein transport	GO:0006886
Zm00001d030865	protein transport	GO:0015031
Zm00001d030865	vesicle-mediated transport	GO:0016192
Zm00001d030868	ion transmembrane transport	GO:0034220
Zm00001d030868	hypoxanthine transport	GO:0035344
Zm00001d030868	transmembrane transport	GO:0055085
Zm00001d030868	organic substance transport	GO:0071702
Zm00001d030868	cation transmembrane transport	GO:0098655
Zm00001d030868	adenine import across plasma membrane	GO:0098702
Zm00001d030868	guanine import across plasma membrane	GO:0098710
Zm00001d030868	uracil import across plasma membrane	GO:0098721
Zm00001d030871	auxin biosynthetic process	GO:0009851
Zm00001d030879	DNA repair	GO:0006281
Zm00001d030879	homologous chromosome pairing at meiosis	GO:0007129
Zm00001d030879	mitotic intra-S DNA damage checkpoint signaling	GO:0031573
Zm00001d030879	interstrand cross-link repair	GO:0036297
Zm00001d030879	double-strand break repair involved in meiotic recombination	GO:1990918
Zm00001d030888	defense response	GO:0006952
Zm00001d030891	regulation of DNA-templated transcription	GO:0006355
Zm00001d030893	ion transport	GO:0006811
Zm00001d030893	calcium ion transport	GO:0006816
Zm00001d030893	calcium ion transmembrane transport	GO:0070588
Zm00001d030894	regulation of cyclin-dependent protein serine/threonine kinase activity	GO:0000079
Zm00001d030894	cell cycle	GO:0007049
Zm00001d030894	mitotic cell cycle phase transition	GO:0044772
Zm00001d030894	cell division	GO:0051301
Zm00001d030895	purine ribonucleoside salvage	GO:0006166
Zm00001d030895	adenine salvage	GO:0006168
Zm00001d030895	AMP salvage	GO:0044209
Zm00001d030914	regulation of DNA-templated transcription	GO:0006355
Zm00001d030914	histone acetylation	GO:0016573
Zm00001d030914	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d030916	signal transduction	GO:0007165
Zm00001d030916	G protein-coupled receptor signaling pathway	GO:0007186
Zm00001d030916	adenylate cyclase-modulating G protein-coupled receptor signaling pathway	GO:0007188
Zm00001d030920	negative regulation of protein dephosphorylation	GO:0035308
Zm00001d030920	negative regulation of catalytic activity	GO:0043086
Zm00001d030934	negative regulation of protein dephosphorylation	GO:0035308
Zm00001d030934	negative regulation of catalytic activity	GO:0043086
Zm00001d030935	protein targeting to vacuole	GO:0006623
Zm00001d030935	protein retention in Golgi apparatus	GO:0045053
Zm00001d030937	protein phosphorylation	GO:0006468
Zm00001d030937	signal transduction	GO:0007165
Zm00001d030937	phosphorylation	GO:0016310
Zm00001d030942	protein phosphorylation	GO:0006468
Zm00001d030942	cell surface receptor signaling pathway	GO:0007166
Zm00001d030942	phosphorylation	GO:0016310
Zm00001d030944	protein lipoylation	GO:0009249
Zm00001d030944	protein modification process	GO:0036211
Zm00001d030944	primary metabolic process	GO:0044238
Zm00001d030944	organic substance metabolic process	GO:0071704
Zm00001d030951	lipid metabolic process	GO:0006629
Zm00001d030951	lipid A biosynthetic process	GO:0009245
Zm00001d030951	phosphorylation	GO:0016310
Zm00001d030951	lipid X metabolic process	GO:2001289
Zm00001d030954	GPI anchor biosynthetic process	GO:0006506
Zm00001d030955	calcium-mediated signaling	GO:0019722
Zm00001d030963	carbon fixation	GO:0015977
Zm00001d030963	photosynthesis	GO:0015979
Zm00001d030963	chaperone-mediated protein folding	GO:0061077
Zm00001d030963	ribulose bisphosphate carboxylase complex assembly	GO:0110102
Zm00001d030964	oligopeptide transmembrane transport	GO:0035672
Zm00001d030967	allantoin catabolic process	GO:0000256
Zm00001d030967	purine nucleobase catabolic process	GO:0006145
Zm00001d030967	ureide catabolic process	GO:0010136
Zm00001d030968	regulation of gene expression	GO:0010468
Zm00001d030969	regulation of DNA-templated transcription	GO:0006355
Zm00001d030969	response to stimulus	GO:0050896
Zm00001d030981	protein phosphorylation	GO:0006468
Zm00001d030981	phosphorylation	GO:0016310
Zm00001d030985	protein ubiquitination	GO:0016567
Zm00001d030985	primary metabolic process	GO:0044238
Zm00001d030985	cellular macromolecule metabolic process	GO:0044260
Zm00001d030987	pyridoxal 5'-phosphate salvage	GO:0009443
Zm00001d030987	phosphorylation	GO:0016310
Zm00001d030990	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	GO:0031146
Zm00001d030993	regulation of DNA-templated transcription	GO:0006355
Zm00001d030993	response to auxin	GO:0009733
Zm00001d030993	auxin-activated signaling pathway	GO:0009734
Zm00001d030995	regulation of DNA-templated transcription	GO:0006355
Zm00001d030996	ion transport	GO:0006811
Zm00001d030996	proton transmembrane transport	GO:1902600
Zm00001d030998	endoplasmic reticulum membrane fusion	GO:0016320
Zm00001d030999	protein phosphorylation	GO:0006468
Zm00001d030999	phosphorylation	GO:0016310
Zm00001d031000	translation	GO:0006412
Zm00001d031001	protein polyubiquitination	GO:0000209
Zm00001d031001	ubiquitin-dependent protein catabolic process	GO:0006511
Zm00001d031001	protein ubiquitination	GO:0016567
Zm00001d031001	ubiquitin-dependent ERAD pathway	GO:0030433
Zm00001d031002	protein folding	GO:0006457
Zm00001d031004	intracellular protein transport	GO:0006886
Zm00001d031004	vesicle-mediated transport	GO:0016192
Zm00001d031008	regulation of DNA-templated transcription	GO:0006355
Zm00001d031009	regulation of DNA-templated transcription	GO:0006355
Zm00001d031013	leucine catabolic process	GO:0006552
Zm00001d031014	protein phosphorylation	GO:0006468
Zm00001d031014	signal transduction	GO:0007165
Zm00001d031014	phosphorylation	GO:0016310
Zm00001d031018	proteolysis	GO:0006508
Zm00001d031019	cellular amino acid biosynthetic process	GO:0008652
Zm00001d031019	methionine biosynthetic process	GO:0009086
Zm00001d031019	methylation	GO:0032259
Zm00001d031024	transsulfuration	GO:0019346
Zm00001d031028	very long-chain fatty acid metabolic process	GO:0000038
Zm00001d031028	protein monoubiquitination	GO:0006513
Zm00001d031028	fatty acid beta-oxidation	GO:0006635
Zm00001d031028	peroxisome organization	GO:0007031
Zm00001d031028	photomorphogenesis	GO:0009640
Zm00001d031028	protein import into peroxisome matrix	GO:0016558
Zm00001d031028	primary metabolic process	GO:0044238
Zm00001d031028	cellular macromolecule metabolic process	GO:0044260
Zm00001d031033	protein phosphorylation	GO:0006468
Zm00001d031033	tRNA processing	GO:0008033
Zm00001d031033	phosphorylation	GO:0016310
Zm00001d031033	tRNA threonylcarbamoyladenosine metabolic process	GO:0070525
Zm00001d031040	protein phosphorylation	GO:0006468
Zm00001d031040	phosphorylation	GO:0016310
Zm00001d031040	peptidyl-serine phosphorylation	GO:0018105
Zm00001d031040	intracellular signal transduction	GO:0035556
Zm00001d031042	DNA repair	GO:0006281
Zm00001d031042	homologous chromosome pairing at meiosis	GO:0007129
Zm00001d031042	reciprocal meiotic recombination	GO:0007131
Zm00001d031042	mitotic intra-S DNA damage checkpoint signaling	GO:0031573
Zm00001d031042	interstrand cross-link repair	GO:0036297
Zm00001d031042	double-strand break repair involved in meiotic recombination	GO:1990918
Zm00001d031049	protein phosphorylation	GO:0006468
Zm00001d031049	phosphorylation	GO:0016310
Zm00001d031050	Group II intron splicing	GO:0000373
Zm00001d031050	rRNA processing	GO:0006364
Zm00001d031053	lipid metabolic process	GO:0006629
Zm00001d031055	nitrogen compound metabolic process	GO:0006807
Zm00001d031056	SNARE complex assembly	GO:0035493
Zm00001d031058	protein transport	GO:0015031
Zm00001d031058	primary metabolic process	GO:0044238
Zm00001d031058	cellular macromolecule metabolic process	GO:0044260
Zm00001d031060	protein methylation	GO:0006479
Zm00001d031060	methylation	GO:0032259
Zm00001d031060	macromolecule methylation	GO:0043414
Zm00001d031061	regulation of DNA-templated transcription	GO:0006355
Zm00001d031064	regulation of DNA-templated transcription	GO:0006355
Zm00001d031064	response to hormone	GO:0009725
Zm00001d031064	auxin-activated signaling pathway	GO:0009734
Zm00001d031065	DNA-templated transcription elongation	GO:0006354
Zm00001d031065	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d031065	positive regulation of transcription by RNA polymerase II	GO:0045944
Zm00001d031070	DNA repair	GO:0006281
Zm00001d031070	response to radiation	GO:0009314
Zm00001d031070	error-prone translesion synthesis	GO:0042276
Zm00001d031071	methylation	GO:0032259
Zm00001d031073	DNA replication	GO:0006260
Zm00001d031073	DNA replication initiation	GO:0006270
Zm00001d031073	response to sucrose	GO:0009744
Zm00001d031073	lateral root development	GO:0048527
Zm00001d031074	microtubule-based process	GO:0007017
Zm00001d031074	microtubule-based movement	GO:0007018
Zm00001d031077	cation transport	GO:0006812
Zm00001d031077	regulation of pH	GO:0006885
Zm00001d031077	transmembrane transport	GO:0055085
Zm00001d031077	proton transmembrane transport	GO:1902600
Zm00001d031078	cation transport	GO:0006812
Zm00001d031078	regulation of pH	GO:0006885
Zm00001d031078	transmembrane transport	GO:0055085
Zm00001d031078	proton transmembrane transport	GO:1902600
Zm00001d031083	proteolysis	GO:0006508
Zm00001d031083	protein desumoylation	GO:0016926
Zm00001d031088	brassinosteroid mediated signaling pathway	GO:0009742
Zm00001d031092	regulation of DNA-templated transcription	GO:0006355
Zm00001d031092	regulation of transcription by RNA polymerase II	GO:0006357
Zm00001d031093	tRNA wobble adenosine to inosine editing	GO:0002100
Zm00001d031099	translation	GO:0006412
Zm00001d031102	DNA repair	GO:0006281
Zm00001d031102	nucleotide-excision repair	GO:0006289
Zm00001d031102	nucleotide-excision repair, preincision complex assembly	GO:0006294
Zm00001d031102	transcription by RNA polymerase II	GO:0006366
Zm00001d031102	transcription initiation at RNA polymerase II promoter	GO:0006367
Zm00001d031102	cellular response to DNA damage stimulus	GO:0006974
Zm00001d031102	phosphorylation of RNA polymerase II C-terminal domain	GO:0070816
Zm00001d031104	ubiquinone biosynthetic process	GO:0006744
